Format Version,1.23,Take Name,Take 2021-08-31 04.16.48 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-08-31 04.16.49.098 PM,Capture Start Frame,549754,Total Frames in Take,1807,Total Exported Frames,1807,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 004,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","B31CDDCA0AA911EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","547CA0560AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z,Y,X,Z,X,Y,Z
21,0.210000,42.128296,1.095783,178.326050,-0.004031,1.999198,1.639139,0.002260,-0.024425,-0.255997,0.076254,2.005543,0.942892,-0.114833,0.044801,0.011462,0.450106,2.009408,1.301486
22,0.220000,40.868282,0.875465,177.950455,-0.000722,1.999494,1.640043,-0.012085,-0.001948,-0.237172,0.076243,2.005533,0.942891,-0.054938,0.068126,0.028816,0.450116,2.009373,1.301532
23,0.230000,40.878422,1.075391,177.807068,-0.000756,1.999396,1.640076,-0.009274,0.001853,-0.243004,0.076261,2.005568,0.942908,-0.106816,0.026642,0.007760,0.450091,2.009412,1.301498
24,0.240000,40.842941,0.845364,177.962296,-0.000727,1.999494,1.640066,-0.002040,-0.027739,-0.275401,0.076248,2.005548,0.942910,-0.108707,0.030734,-0.004705,0.450110,2.009403,1.301495
25,0.250000,40.831440,0.852402,177.940430,-0.000721,1.999496,1.640074,-0.007040,-0.010894,-0.257426,0.076262,2.005553,0.942927,-0.063350,0.068088,0.039435,0.450117,2.009393,1.301563
26,0.260000,40.922375,0.880887,177.970245,-0.000756,1.999517,1.640034,-0.020614,-0.031960,-0.270191,0.076255,2.005574,0.942923,-0.060888,0.074549,0.034290,0.450140,2.009405,1.301569
27,0.270000,108.835884,-1.707724,-1.576453,-0.004563,1.999462,1.638956,-0.017174,-0.013920,-0.241692,0.076264,2.005554,0.942924,-0.107606,0.023339,0.004176,0.450103,2.009403,1.301487
28,0.280000,40.879429,0.867504,177.944061,-0.000739,1.999498,1.640058,-0.007673,-0.018561,-0.265074,0.076240,2.005558,0.942916,-0.053704,0.070958,0.037254,0.450106,2.009384,1.301558
29,0.290000,42.138496,1.126998,178.331573,-0.004084,1.999177,1.639119,-0.019865,-0.020248,-0.257984,0.076247,2.005530,0.942909,-0.099544,0.026969,-0.006991,0.450101,2.009395,1.301490
30,0.300000,40.853024,1.053631,177.811798,-0.000751,1.999399,1.640096,-0.009762,-0.013876,-0.229762,0.076224,2.005527,0.942921,-0.119713,0.038213,0.009530,0.450084,2.009398,1.301500
31,0.310000,42.220222,0.866441,178.416702,-0.004202,1.999284,1.639090,0.000989,-0.030551,-0.275121,0.076233,2.005531,0.942926,-0.063101,0.066004,0.049969,0.450121,2.009379,1.301554
32,0.320000,40.902473,0.872306,177.965088,-0.000756,1.999499,1.640058,0.007588,-0.027762,-0.258846,0.076216,2.005531,0.942919,-0.104039,0.034663,0.012938,0.450093,2.009403,1.301508
33,0.330000,42.106255,1.095921,178.344070,-0.004058,1.999209,1.639152,-0.007264,-0.035379,-0.262987,0.076226,2.005553,0.942941,-0.099461,0.019033,0.012520,0.450083,2.009410,1.301523
34,0.340000,40.912258,0.860597,177.975967,-0.000730,1.999533,1.640028,0.000284,-0.019337,-0.256192,0.076232,2.005542,0.942930,-0.059069,0.047134,0.034526,0.450091,2.009371,1.301558
35,0.350000,40.860870,0.882150,177.946686,-0.000751,1.999532,1.640069,-0.011276,-0.015912,-0.280469,0.076232,2.005536,0.942948,-0.116683,0.026586,0.013727,0.450059,2.009392,1.301516
36,0.360000,40.892632,0.871353,177.940430,-0.000724,1.999515,1.640039,0.003679,-0.041006,-0.266302,0.076240,2.005525,0.942943,-0.001895,0.033883,-0.013318,0.450008,2.009380,1.301379
37,0.370000,40.888020,0.896271,177.969315,-0.000770,1.999522,1.640042,-0.010802,-0.034116,-0.221031,0.076214,2.005529,0.942915,-0.063984,0.060187,0.033583,0.450099,2.009350,1.301574
38,0.380000,40.875885,0.870932,177.942734,-0.000741,1.999521,1.640062,-0.005144,-0.037816,-0.264311,0.076246,2.005541,0.942916,-0.051167,0.058117,0.032864,0.450091,2.009367,1.301573
39,0.390000,40.892277,0.888954,177.942841,-0.000744,1.999522,1.640058,0.010563,-0.034454,-0.273964,0.076267,2.005532,0.942909,-0.108562,0.015940,0.013476,0.450105,2.009395,1.301523
40,0.400000,40.863766,0.851907,177.951736,-0.000744,1.999515,1.640074,0.003826,-0.036026,-0.241922,0.076255,2.005525,0.942913,-0.093704,0.013075,0.013697,0.450105,2.009404,1.301510
41,0.410000,40.887295,1.028238,177.858994,-0.000763,1.999429,1.640083,0.000669,-0.029350,-0.262697,0.076268,2.005557,0.942911,-0.101391,0.027156,0.004787,0.450112,2.009419,1.301520
