Format Version,1.23,Take Name,Take 2021-08-31 04.26.01 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-08-31 04.26.01.558 PM,Capture Start Frame,605000,Total Frames in Take,2117,Total Exported Frames,2117,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
15,0.150000,113.576889,-1.700570,-0.960256,-1.804868,2.000750,1.432609,4.794968,0.076943,-1.081749,-1.780124,2.006007,0.732053,4.532115,-0.285531,-0.524983,-1.379641,2.005745,1.060290
16,0.160000,113.710808,-1.604431,-0.914712,-1.804834,2.000725,1.432500,4.800664,0.056664,-1.064616,-1.780129,2.006023,0.732031,4.522631,-0.295194,-0.521444,-1.379621,2.005740,1.060293
17,0.170000,113.808281,-1.740690,-0.723735,-1.805100,2.000836,1.432681,4.771092,-0.027279,-1.129607,-1.780184,2.006072,0.732042,4.448948,-0.273049,-0.540648,-1.379674,2.005721,1.060376
18,0.180000,113.876671,-1.631693,-0.905806,-1.804979,2.000705,1.432584,4.764710,-0.026741,-1.197646,-1.780176,2.006046,0.732051,4.536819,-0.292578,-0.538590,-1.379640,2.005718,1.060262
19,0.190000,113.907745,-1.618783,-0.896820,-1.804991,2.000695,1.432598,4.773410,-0.041748,-1.191650,-1.780168,2.006063,0.732047,4.517376,-0.286951,-0.554537,-1.379663,2.005719,1.060282
20,0.200000,113.734123,-1.676101,-0.947686,-1.805015,2.000723,1.432706,4.764477,-0.030759,-1.206691,-1.780171,2.006047,0.732042,4.444680,-0.278507,-0.534401,-1.379684,2.005707,1.060375
21,0.210000,113.761803,-1.444358,-0.810659,-1.804787,2.000601,1.432466,4.788433,0.042035,-1.103151,-1.780146,2.006011,0.732033,4.526647,-0.270445,-0.560004,-1.379633,2.005714,1.060291
22,0.220000,113.751877,-1.439680,-0.814701,-1.804795,2.000595,1.432469,4.768246,-0.041603,-1.147281,-1.780189,2.006063,0.732041,4.463052,-0.274866,-0.539564,-1.379660,2.005733,1.060361
23,0.230000,113.929810,-1.457504,-0.796936,-1.804920,2.000599,1.432570,4.806870,0.043781,-1.031106,-1.780147,2.006022,0.732023,4.471551,-0.275202,-0.526022,-1.379649,2.005727,1.060361
24,0.240000,113.938446,-1.458957,-0.805695,-1.804918,2.000603,1.432573,4.762024,-0.055184,-1.177573,-1.780185,2.006057,0.732047,4.520969,-0.271373,-0.555761,-1.379641,2.005701,1.060288
25,0.250000,113.745529,-1.436810,-0.819780,-1.804798,2.000602,1.432461,4.804285,0.045795,-1.068580,-1.780170,2.006022,0.732016,4.460138,-0.294502,-0.539171,-1.379672,2.005702,1.060371
26,0.260000,113.932854,-1.485676,-0.774944,-1.804924,2.000595,1.432579,4.760654,-0.048741,-1.172845,-1.780198,2.006042,0.732047,4.533316,-0.300706,-0.527453,-1.379637,2.005702,1.060271
27,0.270000,113.742393,-1.695601,-0.942697,-1.805009,2.000720,1.432707,4.774503,-0.034972,-1.161133,-1.780192,2.006070,0.732030,4.559815,-0.171186,-0.556104,-1.379659,2.005784,1.060292
28,0.280000,113.940536,-1.457511,-0.796017,-1.804926,2.000592,1.432562,4.776435,-0.037971,-1.130556,-1.780202,2.006062,0.732032,4.472602,-0.271168,-0.518848,-1.379656,2.005711,1.060362
29,0.290000,113.981934,-1.490051,-0.589498,-1.805032,2.000670,1.432537,4.756695,-0.035838,-1.196545,-1.780177,2.006050,0.732040,4.518680,-0.277376,-0.562556,-1.379660,2.005705,1.060300
30,0.300000,113.696747,-1.582346,-0.933717,-1.804827,2.000687,1.432507,4.802867,0.038802,-1.061605,-1.780160,2.006040,0.732026,4.538522,-0.264347,-0.523035,-1.379640,2.005728,1.060285
31,0.310000,113.921577,-1.479030,-0.806676,-1.804934,2.000600,1.432586,4.813899,0.052400,-1.101385,-1.780110,2.006008,0.732044,4.521777,-0.278540,-0.545531,-1.379636,2.005704,1.060301
32,0.320000,113.739746,-1.699595,-0.950320,-1.804998,2.000726,1.432727,4.808102,0.019692,-1.092683,-1.780122,2.006008,0.732038,4.514465,-0.270390,-0.570503,-1.379639,2.005705,1.060304
33,0.330000,113.931755,-1.468209,-0.796603,-1.804926,2.000592,1.432580,4.780494,-0.048020,-1.128025,-1.780182,2.006080,0.732030,4.534565,-0.276903,-0.519407,-1.379622,2.005728,1.060297
34,0.340000,113.871712,-1.628688,-0.912194,-1.804980,2.000680,1.432629,4.819143,0.050930,-1.057911,-1.780139,2.006022,0.732026,4.518470,-0.264888,-0.564621,-1.379662,2.005717,1.060301
35,0.350000,113.747887,-1.443993,-0.804204,-1.804769,2.000581,1.432459,4.806845,0.056945,-1.077587,-1.780146,2.006010,0.732031,4.528121,-0.266000,-0.555306,-1.379676,2.005696,1.060295
36,0.360000,113.752235,-1.440723,-0.808432,-1.804785,2.000582,1.432457,4.782684,0.040716,-1.099017,-1.780136,2.005996,0.732032,4.444908,-0.280172,-0.541608,-1.379690,2.005709,1.060360
37,0.370000,113.750488,-1.485241,-0.812714,-1.804774,2.000584,1.432458,4.808416,0.042656,-1.083636,-1.780122,2.005990,0.732045,4.462969,-0.280329,-0.563012,-1.379670,2.005697,1.060351
38,0.380000,113.718300,-1.615557,-0.913483,-1.804820,2.000664,1.432489,4.762131,-0.046879,-1.180177,-1.780174,2.006054,0.732028,4.439583,-0.276885,-0.564634,-1.379668,2.005716,1.060359
39,0.390000,113.745010,-1.468250,-0.802152,-1.804803,2.000595,1.432469,4.744906,-0.056446,-1.176856,-1.780194,2.006047,0.732042,4.486179,-0.152527,-0.568658,-1.379685,2.005800,1.060373
40,0.400000,113.560616,-1.697293,-0.979093,-1.804850,2.000724,1.432620,4.763910,-0.038908,-1.134680,-1.780197,2.006073,0.732023,4.456727,-0.273960,-0.538917,-1.379636,2.005731,1.060352
41,0.410000,113.990852,-1.494050,-0.594139,-1.805016,2.000669,1.432534,4.766160,-0.041867,-1.185466,-1.780178,2.006061,0.732040,4.520906,-0.274071,-0.559162,-1.379641,2.005715,1.060290
42,0.420000,113.892509,-1.634942,-0.902500,-1.804956,2.000676,1.432602,4.772058,-0.054563,-1.184144,-1.780185,2.006064,0.732047,4.449003,-0.268480,-0.561059,-1.379684,2.005701,1.060353
43,0.430000,113.559677,-1.697015,-0.964050,-1.804845,2.000725,1.432595,4.798349,0.045708,-1.048193,-1.780127,2.006044,0.732020,4.456805,-0.282764,-0.550638,-1.379657,2.005724,1.060364
44,0.440000,113.873924,-1.608201,-0.904523,-1.804966,2.000696,1.432597,4.802433,0.049514,-1.057220,-1.780127,2.006027,0.732016,4.534221,-0.277384,-0.563629,-1.379646,2.005698,1.060273
45,0.450000,113.761826,-1.423640,-0.806137,-1.804763,2.000576,1.432480,4.791289,0.048071,-1.115304,-1.780107,2.005996,0.732026,4.513263,-0.267873,-0.571901,-1.379655,2.005683,1.060287
46,0.460000,113.925941,-1.459677,-0.790433,-1.804890,2.000591,1.432575,4.810368,0.046991,-1.063622,-1.780136,2.006022,0.732014,4.519872,-0.272896,-0.543471,-1.379645,2.005689,1.060287
47,0.470000,113.924911,-1.462177,-0.788003,-1.804912,2.000590,1.432582,4.806594,0.051980,-1.029216,-1.780134,2.006037,0.732021,4.454235,-0.280348,-0.552203,-1.379691,2.005706,1.060354
48,0.480000,113.713249,-1.435977,-0.812595,-1.804799,2.000581,1.432480,4.804732,0.070236,-1.109230,-1.780114,2.006002,0.732042,4.471714,-0.146855,-0.589116,-1.379693,2.005767,1.060369
49,0.490000,113.942177,-1.450409,-0.807829,-1.804914,2.000582,1.432585,4.762232,-0.028384,-1.171723,-1.780169,2.006048,0.732048,4.435219,-0.258443,-0.552333,-1.379672,2.005713,1.060365
50,0.500000,113.749405,-1.700961,-0.952571,-1.805004,2.000714,1.432726,4.798264,0.032855,-1.059638,-1.780147,2.006023,0.732043,4.460890,-0.287010,-0.516952,-1.379646,2.005728,1.060362
51,0.510000,113.740829,-1.696318,-0.940800,-1.805019,2.000700,1.432711,4.796832,0.037300,-1.057032,-1.780138,2.006026,0.732022,4.514156,-0.276527,-0.544342,-1.379639,2.005697,1.060279
52,0.520000,114.020691,-1.492187,-0.586538,-1.805020,2.000663,1.432540,4.804006,0.046521,-1.124535,-1.780122,2.005985,0.732020,4.510935,-0.259908,-0.562064,-1.379668,2.005697,1.060269
53,0.530000,113.923729,-1.465178,-0.794331,-1.804950,2.000564,1.432567,4.810580,0.039832,-1.089535,-1.780137,2.006007,0.732025,4.445128,-0.287943,-0.549525,-1.379678,2.005687,1.060347
54,0.540000,113.904396,-1.426082,-0.759944,-1.804962,2.000561,1.432574,4.808753,0.040673,-1.067793,-1.780142,2.006005,0.732017,4.532369,-0.278044,-0.560143,-1.379664,2.005691,1.060279
55,0.550000,113.749443,-1.708539,-0.926163,-1.805042,2.000685,1.432704,4.756609,-0.039464,-1.123756,-1.780205,2.006066,0.732023,4.533652,-0.263747,-0.548712,-1.379651,2.005670,1.060284
56,0.560000,113.933609,-1.469989,-0.776208,-1.804933,2.000577,1.432575,4.810769,0.053505,-1.104921,-1.780134,2.005990,0.732014,4.532719,-0.288072,-0.557015,-1.379639,2.005700,1.060272
57,0.570000,113.558029,-1.675801,-0.970243,-1.804890,2.000690,1.432597,4.791830,0.026729,-1.079607,-1.780131,2.006008,0.732018,4.533967,-0.267131,-0.550053,-1.379647,2.005689,1.060275
58,0.580000,113.897469,-1.451812,-0.767057,-1.804951,2.000560,1.432597,4.759561,-0.054886,-1.128704,-1.780183,2.006081,0.732029,4.532055,-0.280652,-0.560294,-1.379677,2.005697,1.060279
59,0.590000,113.904297,-1.413427,-0.784468,-1.804962,2.000570,1.432583,4.778255,-0.044686,-1.131983,-1.780167,2.006062,0.732038,4.532695,-0.284778,-0.540882,-1.379642,2.005708,1.060269
60,0.600000,113.862183,-1.612036,-0.906173,-1.804989,2.000664,1.432623,4.768695,-0.045101,-1.151771,-1.780183,2.006051,0.732028,4.544519,-0.134162,-0.613684,-1.379696,2.005764,1.060288
61,0.610000,113.964920,-1.484049,-0.582359,-1.805052,2.000649,1.432548,4.786406,0.041156,-1.106458,-1.780126,2.005992,0.732023,4.520351,-0.280316,-0.549360,-1.379646,2.005685,1.060281
62,0.620000,113.727226,-1.408799,-0.804016,-1.804808,2.000569,1.432486,4.794878,0.042498,-1.110781,-1.780128,2.005995,0.732030,4.530054,-0.297771,-0.519970,-1.379650,2.005715,1.060266
63,0.630000,113.979950,-1.484127,-0.576295,-1.805028,2.000661,1.432539,4.770129,-0.044945,-1.178860,-1.780186,2.006036,0.732052,4.546065,-0.290701,-0.531212,-1.379652,2.005704,1.060268
64,0.640000,113.932762,-1.457036,-0.771818,-1.804922,2.000586,1.432577,4.792263,0.038649,-1.109069,-1.780151,2.005991,0.732037,4.516166,-0.268028,-0.562918,-1.379652,2.005694,1.060290
65,0.650000,114.006233,-1.490806,-0.567106,-1.805022,2.000675,1.432555,4.795739,0.052791,-1.095536,-1.780146,2.006012,0.732045,4.529803,-0.263505,-0.551744,-1.379643,2.005693,1.060292
66,0.660000,113.798080,-1.750415,-0.722350,-1.805111,2.000796,1.432685,4.785450,0.030820,-1.115260,-1.780126,2.005997,0.732053,4.528878,-0.283047,-0.512213,-1.379619,2.005712,1.060279
67,0.670000,113.894066,-1.430550,-0.785469,-1.804944,2.000579,1.432586,4.747840,-0.050242,-1.170319,-1.780166,2.006062,0.732062,4.518806,-0.275343,-0.543622,-1.379659,2.005711,1.060294
68,0.680000,113.925156,-1.463671,-0.793841,-1.804916,2.000612,1.432582,4.766123,-0.036288,-1.168123,-1.780184,2.006073,0.732057,4.519573,-0.273168,-0.547173,-1.379670,2.005706,1.060284
69,0.690000,113.760628,-1.455338,-0.817756,-1.804788,2.000583,1.432468,4.804004,0.060788,-1.105924,-1.780131,2.006013,0.732030,4.522333,-0.264857,-0.524459,-1.379643,2.005715,1.060272
70,0.700000,113.931519,-1.446621,-0.768784,-1.804936,2.000598,1.432567,4.810646,0.047389,-1.079953,-1.780144,2.006015,0.732023,4.524407,-0.273323,-0.555137,-1.379665,2.005695,1.060281
71,0.710000,113.861809,-1.624828,-0.873855,-1.804970,2.000675,1.432611,4.777188,-0.033295,-1.118517,-1.780205,2.006076,0.732025,4.526506,-0.276407,-0.555439,-1.379646,2.005701,1.060293
72,0.720000,113.915955,-1.440913,-0.781845,-1.804914,2.000578,1.432558,4.780509,-0.048610,-1.135554,-1.780195,2.006077,0.732022,4.516341,-0.292277,-0.568096,-1.379663,2.005686,1.060281
73,0.730000,113.927879,-1.439828,-0.810337,-1.804934,2.000585,1.432562,4.798179,0.060842,-1.097407,-1.780149,2.006021,0.732030,4.459745,-0.274167,-0.566995,-1.379698,2.005711,1.060359
74,0.740000,113.928413,-1.465349,-0.779424,-1.804928,2.000600,1.432565,4.794901,0.037798,-1.051844,-1.780149,2.006035,0.732030,4.525795,-0.267020,-0.565411,-1.379681,2.005701,1.060279
75,0.750000,113.749802,-1.704144,-0.946456,-1.804997,2.000723,1.432719,4.774207,-0.052607,-1.137974,-1.780188,2.006081,0.732023,4.519731,-0.272349,-0.554044,-1.379671,2.005700,1.060286
76,0.760000,47.470734,2.089146,178.763611,-1.804807,2.000605,1.432467,4.813486,0.039352,-1.126642,-1.780120,2.006013,0.732037,4.532530,-0.283255,-0.521447,-1.379650,2.005728,1.060273
77,0.770000,113.928726,-1.454711,-0.790739,-1.804926,2.000595,1.432594,4.805664,0.039338,-1.059770,-1.780150,2.006023,0.732027,4.526577,-0.262580,-0.569339,-1.379669,2.005705,1.060296
78,0.780000,113.573486,-1.710719,-0.933493,-1.804870,2.000720,1.432601,4.799939,0.050122,-1.089500,-1.780152,2.006018,0.732033,4.522887,-0.273107,-0.569386,-1.379677,2.005709,1.060288
79,0.790000,113.748566,-1.451703,-0.801106,-1.804788,2.000583,1.432474,4.796415,0.059555,-1.085142,-1.780171,2.006008,0.732017,4.547660,-0.154506,-0.591955,-1.379710,2.005769,1.060292
80,0.800000,113.747879,-1.410544,-0.786513,-1.804790,2.000580,1.432462,4.796933,0.050483,-1.101224,-1.780145,2.005995,0.732030,4.519214,-0.270694,-0.525544,-1.379644,2.005721,1.060272
81,0.810000,113.892975,-1.437506,-0.789948,-1.804949,2.000579,1.432584,4.775028,-0.038771,-1.159221,-1.780192,2.006058,0.732017,4.512361,-0.272251,-0.539531,-1.379651,2.005691,1.060297
82,0.820000,113.969368,-1.458729,-0.563566,-1.805030,2.000662,1.432560,4.787785,0.051663,-1.089527,-1.780135,2.005992,0.732035,4.533563,-0.287743,-0.534840,-1.379640,2.005722,1.060292
83,0.830000,113.877533,-1.637899,-0.880715,-1.804991,2.000688,1.432605,4.759797,-0.032567,-1.203434,-1.780191,2.006057,0.732036,4.460438,-0.266812,-0.550745,-1.379683,2.005718,1.060381
84,0.840000,113.905373,-1.456601,-0.781344,-1.804947,2.000585,1.432593,4.760834,-0.029289,-1.180496,-1.780194,2.006049,0.732043,4.451242,-0.273992,-0.541645,-1.379682,2.005701,1.060367
85,0.850000,113.932281,-1.466368,-0.784644,-1.804919,2.000581,1.432577,4.798346,0.035898,-1.103157,-1.780157,2.006012,0.732034,4.452047,-0.261434,-0.534607,-1.379681,2.005706,1.060370
86,0.860000,113.908546,-1.441110,-0.763287,-1.804961,2.000580,1.432587,4.772601,-0.031491,-1.114760,-1.780213,2.006070,0.732039,4.455925,-0.271971,-0.536382,-1.379684,2.005706,1.060377
87,0.870000,113.895096,-1.451459,-0.759895,-1.804935,2.000587,1.432599,4.774387,-0.050257,-1.158781,-1.780190,2.006061,0.732031,4.468621,-0.275089,-0.549375,-1.379683,2.005694,1.060388
88,0.880000,113.877251,-1.617705,-0.863130,-1.804988,2.000683,1.432620,4.768836,-0.033532,-1.185952,-1.780196,2.006037,0.732039,4.451303,-0.265387,-0.549533,-1.379690,2.005699,1.060377
89,0.890000,113.726349,-1.674225,-0.941001,-1.805024,2.000712,1.432711,4.765117,-0.040442,-1.197017,-1.780188,2.006037,0.732043,4.459121,-0.283765,-0.539914,-1.379704,2.005697,1.060365
90,0.900000,113.875992,-1.629995,-0.893753,-1.804987,2.000683,1.432615,4.807960,0.036904,-1.105676,-1.780130,2.005991,0.732025,4.513620,-0.266346,-0.556529,-1.379675,2.005702,1.060311
91,0.910000,113.937874,-1.454573,-0.761818,-1.804936,2.000594,1.432573,4.791562,0.047983,-1.088761,-1.780153,2.006007,0.732037,4.521116,-0.284240,-0.558175,-1.379662,2.005695,1.060304
92,0.920000,113.952446,-1.461492,-0.777217,-1.804938,2.000596,1.432581,4.781149,-0.023688,-1.132622,-1.780179,2.006060,0.732028,4.519666,-0.286105,-0.518944,-1.379648,2.005722,1.060314
93,0.930000,113.732536,-1.706145,-0.939224,-1.805025,2.000720,1.432724,4.796194,0.049139,-1.112090,-1.780136,2.006016,0.732039,4.452632,-0.276704,-0.553590,-1.379676,2.005707,1.060368
94,0.940000,113.732079,-1.699702,-0.944769,-1.805009,2.000727,1.432720,4.823018,0.055103,-1.114608,-1.780135,2.006014,0.732030,4.449166,-0.280041,-0.532169,-1.379690,2.005696,1.060366
95,0.950000,113.988152,-1.473617,-0.581339,-1.805037,2.000677,1.432572,4.811153,0.062433,-1.113310,-1.780141,2.005996,0.732028,4.442709,-0.281757,-0.561341,-1.379680,2.005710,1.060379
96,0.960000,113.984222,-1.495423,-0.576260,-1.805033,2.000679,1.432533,4.805496,0.057025,-1.083735,-1.780156,2.006009,0.732016,4.476784,-0.265342,-0.522750,-1.379671,2.005732,1.060348
97,0.970000,113.948296,-1.472060,-0.772682,-1.804928,2.000604,1.432584,4.786496,-0.050693,-1.163265,-1.780190,2.006070,0.732018,4.455193,-0.292294,-0.564618,-1.379703,2.005706,1.060373
98,0.980000,113.979614,-1.485955,-0.563820,-1.805033,2.000672,1.432538,4.771234,-0.046511,-1.179047,-1.780189,2.006054,0.732044,4.459712,-0.293663,-0.521188,-1.379675,2.005733,1.060351
99,0.990000,113.936829,-1.441478,-0.785405,-1.804921,2.000590,1.432588,4.823331,0.042690,-1.060876,-1.780153,2.006025,0.732011,4.452015,-0.278535,-0.542040,-1.379685,2.005706,1.060363
100,1.000000,113.722511,-1.703808,-0.970536,-1.805005,2.000727,1.432712,4.815806,0.049492,-1.052350,-1.780133,2.006023,0.732038,4.452042,-0.291801,-0.543787,-1.379698,2.005712,1.060367
101,1.010000,113.933846,-1.466125,-0.786435,-1.804939,2.000594,1.432578,4.818359,0.028467,-1.049032,-1.780154,2.006024,0.732022,4.448912,-0.275293,-0.557856,-1.379684,2.005711,1.060377
102,1.020000,113.731209,-1.680773,-0.936278,-1.805010,2.000722,1.432720,4.812559,0.057590,-1.034363,-1.780132,2.006023,0.732029,4.519793,-0.272116,-0.548123,-1.379650,2.005708,1.060301
103,1.030000,113.920464,-1.477193,-0.783544,-1.804951,2.000608,1.432573,4.764236,-0.034046,-1.176221,-1.780194,2.006047,0.732042,4.445818,-0.265984,-0.555512,-1.379680,2.005714,1.060370
104,1.040000,113.856277,-1.619034,-0.878434,-1.805005,2.000677,1.432607,4.806600,0.061441,-1.110206,-1.780136,2.005996,0.732029,4.511372,-0.274785,-0.575723,-1.379668,2.005705,1.060291
105,1.050000,113.920242,-1.476576,-0.787652,-1.804937,2.000597,1.432564,4.820836,0.052029,-1.101594,-1.780128,2.005994,0.732025,4.452399,-0.269117,-0.546344,-1.379690,2.005684,1.060367
106,1.060000,113.868118,-1.631589,-0.865174,-1.804990,2.000675,1.432607,4.813601,0.058779,-1.082271,-1.780134,2.006011,0.732011,4.515836,-0.280675,-0.550742,-1.379665,2.005696,1.060290
107,1.070000,113.992020,-1.495418,-0.559943,-1.805028,2.000661,1.432551,4.805723,0.042139,-1.086845,-1.780148,2.006000,0.732023,4.556767,-0.150434,-0.586978,-1.379702,2.005768,1.060298
108,1.080000,113.941795,-1.443479,-0.800946,-1.804950,2.000590,1.432582,4.773324,-0.037040,-1.130715,-1.780204,2.006065,0.732023,4.446124,-0.280708,-0.569096,-1.379683,2.005702,1.060365
109,1.090000,113.729614,-1.678534,-0.926195,-1.805025,2.000720,1.432704,4.771005,-0.032693,-1.120395,-1.780198,2.006068,0.732015,4.459120,-0.279404,-0.555794,-1.379674,2.005697,1.060362
110,1.100000,113.795746,-1.726538,-0.730944,-1.805127,2.000797,1.432678,4.768127,-0.029284,-1.168912,-1.780171,2.006044,0.732042,4.452907,-0.276779,-0.565162,-1.379689,2.005700,1.060367
111,1.110000,113.557831,-1.692762,-0.972455,-1.804858,2.000704,1.432606,4.768932,-0.041224,-1.202379,-1.780180,2.006024,0.732037,4.510710,-0.278205,-0.562746,-1.379646,2.005707,1.060291
112,1.120000,113.996033,-1.475891,-0.578623,-1.805026,2.000670,1.432578,4.768266,-0.025691,-1.159774,-1.780174,2.006054,0.732045,4.535519,-0.283791,-0.517506,-1.379617,2.005713,1.060288
113,1.130000,114.005630,-1.479893,-0.570408,-1.805027,2.000665,1.432545,4.796587,0.046182,-1.102743,-1.780129,2.005986,0.732040,4.449957,-0.270505,-0.551917,-1.379681,2.005691,1.060355
114,1.140000,113.810333,-1.735973,-0.739256,-1.805113,2.000798,1.432680,4.773020,-0.060271,-1.200969,-1.780179,2.006040,0.732029,4.523324,-0.274222,-0.530170,-1.379633,2.005711,1.060282
115,1.150000,113.896149,-1.447353,-0.764606,-1.804953,2.000572,1.432599,4.776194,-0.039657,-1.185266,-1.780157,2.006021,0.732034,4.437864,-0.278020,-0.552318,-1.379681,2.005688,1.060377
116,1.160000,113.766144,-1.458100,-0.817666,-1.804798,2.000571,1.432476,4.812609,0.044810,-1.115996,-1.780116,2.005991,0.732025,4.441141,-0.275095,-0.546474,-1.379681,2.005684,1.060366
117,1.170000,113.979057,-1.477000,-0.576867,-1.805047,2.000653,1.432566,4.795331,0.046387,-1.109568,-1.780130,2.005988,0.732026,4.455367,-0.281565,-0.533527,-1.379660,2.005719,1.060387
118,1.180000,114.003311,-1.453367,-1.257763,-1.805082,2.000454,1.432688,4.775661,-0.046682,-1.106408,-1.780208,2.006072,0.732033,4.509076,-0.282350,-0.546221,-1.379654,2.005694,1.060299
119,1.190000,113.552261,-1.692444,-0.968880,-1.804881,2.000723,1.432608,4.772259,-0.039473,-1.131484,-1.780216,2.006074,0.732024,4.533578,-0.270445,-0.560632,-1.379657,2.005700,1.060298
