Format Version,1.23,Take Name,Take 2021-08-31 04.28.09 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-08-31 04.28.10.058 PM,Capture Start Frame,617850,Total Frames in Take,2182,Total Exported Frames,2182,Rotation Type,YXZ,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003,RigidBody 003
,ID,"5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695","5DADD69E0AB111EC23E9D89881B83695"
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),Y,X,Z,X,Y,Z
258,2.580000,-6.120277,0.054450,-0.312316,-1.255689,2.005166,1.461218
259,2.590000,-5.784914,0.223609,-0.582583,-1.260009,2.005523,1.458927
260,2.600000,-5.581272,0.392758,-0.523947,-1.264862,2.005709,1.456581
261,2.610000,-5.197569,0.220603,-0.529499,-1.269799,2.005910,1.453884
262,2.620000,-5.043243,0.203821,-0.480361,-1.274979,2.005868,1.450819
263,2.630000,-4.812467,0.291275,-0.524985,-1.280422,2.005931,1.447315
264,2.640000,-4.459855,0.175376,-0.351162,-1.286108,2.005907,1.443541
265,2.650000,-3.976353,0.429005,-0.490156,-1.292023,2.005865,1.439605
266,2.660000,-3.788726,0.196754,-0.579829,-1.298201,2.005593,1.435422
267,2.670000,-3.232398,-0.089397,-0.406242,-1.304750,2.005569,1.431098
268,2.680000,-2.828922,-0.099543,-0.524298,-1.311478,2.005527,1.426396
269,2.690000,-2.659987,0.050755,-0.640522,-1.318361,2.005631,1.421616
270,2.700000,-2.170561,0.183684,-0.602795,-1.325576,2.005877,1.417039
271,2.710000,-1.833398,-0.156795,-0.507893,-1.333220,2.006017,1.412115
272,2.720000,-1.276201,0.047249,-0.626969,-1.341064,2.006084,1.407586
273,2.730000,-1.028157,-0.082574,-0.509957,-1.349110,2.006204,1.403018
274,2.740000,-0.584903,-0.269058,-0.547383,-1.357628,2.006493,1.398795
275,2.750000,-0.170393,-0.239775,-0.362824,-1.366233,2.006167,1.394259
276,2.760000,-0.015192,-0.249779,-0.456249,-1.375225,2.006187,1.389898
277,2.770000,0.383903,-0.090743,-0.644169,-1.384284,2.005552,1.385607
278,2.780000,0.668036,-0.305731,-0.611354,-1.393753,2.005885,1.381205
279,2.790000,1.108639,0.056625,-0.589503,-1.403455,2.005809,1.377033
280,2.800000,1.408885,-0.253499,-0.605226,-1.413362,2.005998,1.373030
281,2.810000,1.508167,-0.130185,-0.556735,-1.423624,2.006088,1.369112
282,2.820000,1.981158,-0.142039,-0.656093,-1.434336,2.006257,1.365579
283,2.830000,2.188217,-0.120609,-0.551943,-1.444808,2.006417,1.361841
284,2.840000,2.585438,-0.006139,-0.657280,-1.455824,2.006505,1.358274
285,2.850000,2.545906,0.025039,-0.964113,-1.466858,2.006099,1.354622
286,2.860000,2.786688,-0.158134,-0.608361,-1.478600,2.005616,1.351050
287,2.870000,3.114373,-0.055035,-0.573231,-1.490239,2.005644,1.347386
288,2.880000,3.151451,0.199551,-0.875770,-1.502235,2.005380,1.343709
289,2.890000,3.441132,0.019920,-0.934259,-1.514680,2.005795,1.339885
290,2.900000,3.477387,-0.143888,-0.817222,-1.527093,2.006031,1.336357
291,2.910000,3.714959,0.152838,-0.846357,-1.539939,2.006226,1.332541
292,2.920000,4.016781,0.135491,-1.125167,-1.553170,2.005990,1.329268
293,2.930000,3.975298,-0.142344,-1.134654,-1.566606,2.005643,1.325485
294,2.940000,4.092870,0.100091,-0.846007,-1.580449,2.005389,1.322093
295,2.950000,4.378093,0.043225,-0.812074,-1.595271,2.005439,1.318824
296,2.960000,4.482510,-0.294059,-0.838042,-1.609504,2.005423,1.315231
297,2.970000,4.865739,-0.078407,-1.081506,-1.624527,2.005146,1.311922
298,2.980000,4.831429,0.150691,-1.070265,-1.639367,2.005226,1.308761
299,2.990000,5.018274,-0.068200,-0.714870,-1.654786,2.005417,1.305178
300,3.000000,5.177798,-0.054280,-1.107473,-1.670196,2.005625,1.302115
301,3.010000,5.269958,-0.028387,-0.948868,-1.685751,2.005629,1.299224
302,3.020000,5.692568,-0.057228,-0.954409,-1.701647,2.005625,1.296269
303,3.030000,5.853303,0.018827,-1.030287,-1.717903,2.005622,1.293544
304,3.040000,6.124799,-0.076283,-1.106092,-1.734401,2.005681,1.290522
305,3.050000,6.129407,-0.083362,-0.762982,-1.751170,2.006044,1.288080
306,3.060000,6.497145,-0.117943,-0.955936,-1.767954,2.006212,1.285380
307,3.070000,6.488173,0.016134,-0.824885,-1.784831,2.006213,1.282861
308,3.080000,6.699286,0.115739,-1.219072,-1.801765,2.005578,1.279871
309,3.090000,6.715672,-0.042171,-1.093707,-1.819129,2.005251,1.277241
310,3.100000,6.919180,-0.083303,-0.798848,-1.836262,2.004716,1.274422
311,3.110000,7.196652,-0.086040,-1.192855,-1.853565,2.004577,1.271577
312,3.120000,7.294926,0.228519,-1.219031,-1.871197,2.005159,1.268896
313,3.130000,7.255579,0.009635,-0.997288,-1.888976,2.005403,1.266367
314,3.140000,7.400501,0.012856,-1.214709,-1.906612,2.005485,1.264093
315,3.150000,7.486518,-0.199551,-1.089380,-1.924592,2.005370,1.261913
316,3.160000,7.404177,-0.101555,-1.170173,-1.942477,2.005089,1.260256
317,3.170000,7.363968,0.024500,-1.023022,-1.960509,2.004835,1.258541
318,3.180000,7.431099,-0.273063,-0.895617,-1.978435,2.004677,1.257118
319,3.190000,7.364799,-0.011285,-1.008461,-1.996627,2.005462,1.255471
320,3.200000,7.403622,-0.053945,-0.928545,-2.014712,2.005905,1.254152
321,3.210000,7.495063,-0.009419,-1.049724,-2.033046,2.005867,1.252966
322,3.220000,7.358206,0.036756,-0.853608,-2.051414,2.005884,1.252362
323,3.230000,7.434251,0.083593,-0.699048,-2.070090,2.005954,1.251426
324,3.240000,7.422553,0.106334,-0.676332,-2.088687,2.006096,1.250413
325,3.250000,7.474566,-0.023240,-0.709392,-2.107213,2.006143,1.248837
326,3.260000,7.507593,-0.015259,-0.659118,-2.125475,2.006307,1.247307
327,3.270000,7.706532,-0.058743,-0.716926,-2.143740,2.005839,1.245723
328,3.280000,7.676004,-0.007421,-0.731162,-2.161896,2.005222,1.244619
329,3.290000,7.895145,0.078559,-0.995600,-2.180145,2.004643,1.243514
330,3.300000,7.981138,-0.167977,-0.838163,-2.198528,2.004788,1.242333
331,3.310000,8.098838,-0.100351,-0.916515,-2.216502,2.005138,1.241399
332,3.320000,8.255624,-0.139918,-0.827214,-2.234634,2.005485,1.240596
333,3.330000,8.287021,0.001309,-0.886670,-2.252396,2.005354,1.240019
334,3.340000,8.321086,-0.115878,-1.009052,-2.270073,2.005092,1.240141
335,3.350000,8.654738,-0.144368,-0.837843,-2.287913,2.005194,1.240167
336,3.360000,8.855493,-0.096429,-0.575746,-2.305835,2.005541,1.240292
337,3.370000,8.815412,-0.174002,-0.279407,-2.323552,2.006128,1.240630
338,3.380000,8.836041,0.122534,-0.462102,-2.341316,2.006321,1.241066
339,3.390000,9.053324,-0.039275,-1.036772,-2.358392,2.005928,1.241378
340,3.400000,9.142144,0.094690,-1.250891,-2.375932,2.006260,1.241711
341,3.410000,9.234973,-0.074839,-0.292807,-2.393574,2.006577,1.242032
342,3.420000,9.494332,0.151477,-0.990773,-2.410412,2.005841,1.242400
343,3.430000,9.622338,0.091900,-0.846234,-2.427785,2.005347,1.242719
344,3.440000,9.624861,0.211112,-1.329496,-2.445046,2.004738,1.243142
345,3.450000,9.579437,-0.106651,-0.303708,-2.463143,2.005281,1.243863
346,3.460000,9.762382,0.012298,-0.954941,-2.480200,2.005029,1.244314
347,3.470000,9.948712,0.080979,-0.503885,-2.497836,2.005589,1.244953
348,3.480000,9.998162,0.060213,-0.184741,-2.515205,2.005673,1.245777
349,3.490000,10.113771,-0.059032,-0.624512,-2.532110,2.004869,1.246633
350,3.500000,10.201331,-0.100840,-0.127725,-2.549557,2.004792,1.247214
351,3.510000,10.298369,0.149158,-1.026196,-2.566076,2.004178,1.247730
352,3.520000,10.521605,0.178127,-0.817128,-2.582982,2.004581,1.248197
353,3.530000,10.525086,-0.050191,-0.722308,-2.599753,2.004633,1.248716
354,3.540000,10.850374,0.007564,-1.170503,-2.615919,2.004026,1.249298
355,3.550000,10.821066,-0.051761,-0.863647,-2.632283,2.003645,1.249954
356,3.560000,11.075942,0.015329,-1.225941,-2.648158,2.002800,1.250723
357,3.570000,11.025750,-0.064505,-0.988525,-2.664443,2.002854,1.251754
358,3.580000,11.199817,0.108790,-0.993452,-2.680492,2.003100,1.252838
359,3.590000,11.254241,0.043254,-0.673402,-2.696456,2.003628,1.254076
360,3.600000,11.466455,-0.171714,-0.653314,-2.712099,2.003631,1.255362
361,3.610000,11.568135,-0.194159,0.190491,-2.727947,2.003420,1.256777
362,3.620000,11.568515,0.015368,-0.681946,-2.742964,2.002350,1.257964
363,3.630000,11.596176,0.053560,-0.953772,-2.758173,2.001660,1.259243
364,3.640000,11.705087,-0.040939,-0.299490,-2.774083,2.002036,1.260546
365,3.650000,11.849245,-0.147999,-1.005574,-2.788704,2.001512,1.261894
366,3.660000,11.904449,-0.012198,-0.716110,-2.803411,2.001382,1.263364
367,3.670000,12.192143,-0.002177,-0.566198,-2.818089,2.000956,1.264862
368,3.680000,12.235531,-0.149383,-0.384987,-2.832510,2.000784,1.266723
369,3.690000,12.328197,0.052878,-0.383269,-2.847071,2.000676,1.268293
370,3.700000,12.488850,0.122275,-0.355521,-2.861014,2.001164,1.270273
371,3.710000,12.664364,-0.128327,-0.382065,-2.874935,2.001195,1.272172
372,3.720000,12.612591,-0.257018,0.335146,-2.889091,2.001334,1.274208
373,3.730000,12.868325,-0.206189,-0.273443,-2.901708,2.000339,1.275604
374,3.740000,12.786195,0.126323,-0.497136,-2.914810,1.999619,1.277195
375,3.750000,12.772109,0.031776,-0.123661,-2.927986,2.000029,1.278705
376,3.760000,13.018252,0.088040,-0.480490,-2.940906,2.000176,1.280217
377,3.770000,13.198338,-0.058958,-0.155962,-2.954152,2.000500,1.281381
378,3.780000,13.443460,-0.107441,-0.277617,-2.967223,2.000188,1.282650
379,3.790000,13.385862,-0.241482,-0.180721,-2.979961,1.999816,1.284442
380,3.800000,13.710959,-0.235286,-0.128620,-2.993221,1.999553,1.285459
381,3.810000,13.525977,-0.208636,-0.282090,-3.006362,1.999466,1.286773
382,3.820000,13.850997,-0.252544,-0.252927,-3.019227,1.999504,1.288202
383,3.830000,13.989867,-0.062493,-0.373919,-3.031787,1.999038,1.289561
384,3.840000,14.051459,-0.267449,-0.420663,-3.044020,1.998544,1.290985
385,3.850000,13.994473,-0.287121,-0.225735,-3.056145,1.998289,1.292348
386,3.860000,14.140599,-0.230073,-0.305845,-3.067961,1.998003,1.293727
387,3.870000,13.998144,-1.178905,0.777291,-3.079874,1.997938,1.295735
388,3.880000,14.149339,-0.505112,0.423584,-3.090890,1.998789,1.297186
389,3.890000,14.712939,-1.184604,0.495671,-3.102420,1.998176,1.299317
390,3.900000,14.999772,-1.191056,1.182345,-3.113702,1.998432,1.300927
391,3.910000,14.388057,-0.479576,0.146687,-3.123814,1.997921,1.302964
392,3.920000,14.868313,-0.463334,0.778379,-3.134139,1.998170,1.304874
393,3.930000,14.825841,-1.503521,0.526879,-3.144705,1.997274,1.307336
394,3.940000,14.413285,-0.344643,0.170893,-3.154742,1.997752,1.309040
395,3.950000,15.009562,-0.594299,0.940492,-3.164472,1.998445,1.311040
396,3.960000,14.862042,-0.306186,0.387747,-3.174698,1.997543,1.313246
397,3.970000,14.888778,-0.290060,0.363183,-3.184491,1.997381,1.315264
398,3.980000,15.113455,-0.423330,0.282029,-3.194220,1.997207,1.317033
399,3.990000,15.110969,-0.417734,0.023019,-3.203790,1.997133,1.318787
400,4.000000,15.072452,-0.407558,-0.066664,-3.213430,1.997139,1.320798
401,4.010000,15.038849,-0.281159,0.162077,-3.223113,1.997232,1.322337
402,4.020000,14.956132,-0.165370,0.158587,-3.232648,1.997178,1.323793
403,4.030000,14.601174,-0.212452,-0.780046,-3.242136,1.996889,1.326196
404,4.040000,15.110806,-0.382184,0.371235,-3.250425,1.997381,1.326805
405,4.050000,15.014269,-0.117502,0.635486,-3.259085,1.997243,1.327962
406,4.060000,15.201571,-0.517650,0.684932,-3.267326,1.997147,1.329145
407,4.070000,15.232695,-0.340202,0.592224,-3.275476,1.996852,1.330344
408,4.080000,15.758259,-0.898439,1.393811,-3.282889,1.997501,1.331429
409,4.090000,15.246726,-0.498687,0.541305,-3.290632,1.997050,1.333064
410,4.100000,15.319405,-0.677334,0.416137,-3.298037,1.996998,1.334091
411,4.110000,15.150166,-0.587522,0.388913,-3.305149,1.996791,1.335215
412,4.120000,15.656802,-0.864772,1.155201,-3.311638,1.997150,1.336480
413,4.130000,15.212867,-0.376509,-0.356582,-3.318694,1.995841,1.338442
414,4.140000,15.490317,-0.475093,0.276282,-3.324761,1.996179,1.339849
415,4.150000,15.223930,-0.369744,0.392144,-3.330996,1.995994,1.341462
416,4.160000,15.153526,-0.242095,0.195202,-3.337316,1.995882,1.343377
417,4.170000,15.781764,-0.599696,1.369767,-3.342839,1.996662,1.344983
418,4.180000,15.205786,-0.376770,0.413145,-3.348866,1.996232,1.346802
419,4.190000,15.309801,-0.457771,0.611273,-3.354369,1.996292,1.348271
420,4.200000,15.473764,-0.539701,0.384587,-3.359864,1.996327,1.349738
421,4.210000,15.790591,-0.635644,0.568145,-3.365525,1.996181,1.351482
422,4.220000,14.905179,-0.264144,-0.509139,-3.371462,1.995562,1.353635
423,4.230000,15.580613,-0.565935,0.230664,-3.375891,1.996096,1.354329
424,4.240000,15.177002,-0.109865,-1.053726,-3.381019,1.995201,1.356141
425,4.250000,15.382421,-0.367683,0.330056,-3.385583,1.995854,1.357320
426,4.260000,14.592245,-0.098274,-0.600322,-3.391099,1.995347,1.359388
427,4.270000,52.810883,1.362670,179.460190,-3.395369,1.995256,1.359251
428,4.280000,15.193246,-0.180018,0.470225,-3.398767,1.996156,1.361464
429,4.290000,15.185381,-0.296286,0.470581,-3.402968,1.996204,1.362566
430,4.300000,15.117762,-0.350834,0.556788,-3.406832,1.996067,1.363520
431,4.310000,15.373443,-0.362274,0.564490,-3.410649,1.995894,1.364524
432,4.320000,15.216999,-0.320411,0.533317,-3.414401,1.995686,1.365024
433,4.330000,15.418325,-0.390870,0.772585,-3.417429,1.995727,1.365395
434,4.340000,15.536560,-0.527005,0.429574,-3.420562,1.995759,1.365817
435,4.350000,15.336005,-0.342519,0.031851,-3.423263,1.995468,1.366233
436,4.360000,15.429726,-0.552887,0.330521,-3.426165,1.995597,1.366524
437,4.370000,15.333927,-0.477439,0.294097,-3.428036,1.995478,1.367370
438,4.380000,15.295231,0.115089,-1.847055,-3.429852,1.994156,1.368213
439,4.390000,15.520794,0.029767,-1.796751,-3.431361,1.994166,1.369117
440,4.400000,15.304583,0.003695,-1.670484,-3.432452,1.994263,1.370298
441,4.410000,15.116543,-0.060493,-1.683653,-3.433128,1.994176,1.371635
442,4.420000,15.039356,-0.033328,-1.665494,-3.433105,1.994117,1.372525
443,4.430000,15.147986,-0.003592,-1.647381,-3.432706,1.994189,1.373207
444,4.440000,15.532152,-0.494941,0.263604,-3.431411,1.995501,1.373113
445,4.450000,,,,,,
446,4.460000,,,,,,
447,4.470000,14.979561,-0.487843,-0.079912,-3.426033,1.994985,1.372387
448,4.480000,14.679198,-0.273400,-0.613013,-3.424366,1.994593,1.372021
449,4.490000,15.451075,-0.646101,0.927097,-3.420992,1.995585,1.370208
450,4.500000,15.183639,-0.562173,0.256238,-3.418542,1.995027,1.369511
451,4.510000,14.661926,-0.164158,0.399721,-3.416208,1.994643,1.368256
452,4.520000,14.883312,-0.373834,0.510359,-3.413013,1.994887,1.367420
453,4.530000,14.934890,-0.491541,0.652737,-3.409823,1.995062,1.366614
454,4.540000,14.795778,-0.358414,0.514597,-3.406672,1.995208,1.365474
455,4.550000,15.002589,-0.397964,0.275142,-3.403220,1.995270,1.364631
456,4.560000,14.860578,-0.301073,0.430386,-3.399515,1.995333,1.363638
457,4.570000,14.535382,-0.114912,1.053738,-3.397145,1.995293,1.362435
458,4.580000,14.680356,-0.039386,0.340384,-3.392127,1.994985,1.361706
459,4.590000,14.797098,-0.262666,0.322673,-3.387491,1.995144,1.361013
460,4.600000,14.568826,-0.103145,-0.651537,-3.383693,1.994659,1.360826
461,4.610000,14.539699,-0.254782,-0.550229,-3.379167,1.994717,1.359971
462,4.620000,14.467517,-0.102223,-0.582111,-3.374340,1.994748,1.358580
463,4.630000,15.543501,-0.319745,-0.121848,-3.368774,1.995468,1.357007
464,4.640000,15.150552,-0.666311,0.404452,-3.362996,1.995575,1.356013
465,4.650000,15.399925,-0.496764,0.320081,-3.357082,1.995642,1.354804
466,4.660000,15.478517,-0.642911,0.425460,-3.350920,1.995723,1.353282
467,4.670000,15.575603,-0.633380,0.525107,-3.344414,1.995981,1.351563
468,4.680000,15.191240,-0.444344,0.603677,-3.337661,1.995711,1.349734
469,4.690000,15.200433,-0.597174,0.464949,-3.330642,1.995705,1.348079
470,4.700000,52.423008,1.276029,179.477524,-3.324407,1.994668,1.345496
471,4.710000,15.086550,-0.137427,0.046672,-3.316127,1.995334,1.344592
472,4.720000,15.286505,-0.416300,0.122232,-3.308282,1.995476,1.342972
473,4.730000,15.202228,-0.483412,0.269869,-3.300588,1.995706,1.341675
474,4.740000,15.309427,-0.322295,-0.519176,-3.293097,1.995677,1.340705
475,4.750000,15.476030,-0.663803,0.277682,-3.284164,1.996132,1.338857
476,4.760000,15.060328,-0.567513,0.394737,-3.275628,1.996317,1.337051
477,4.770000,15.177184,-0.437766,0.169507,-3.266429,1.996189,1.335390
478,4.780000,15.036189,-0.469544,0.807428,-3.257432,1.996259,1.333462
479,4.790000,15.120885,-0.408110,0.750536,-3.248151,1.996228,1.331366
480,4.800000,14.848958,-0.292347,0.844383,-3.238387,1.996668,1.329137
481,4.810000,15.151120,-0.377501,0.224977,-3.228405,1.996475,1.327031
482,4.820000,15.226197,-0.634633,0.381170,-3.218118,1.996772,1.324555
483,4.830000,15.131269,-0.501132,0.310911,-3.207837,1.996433,1.322290
484,4.840000,15.141493,-0.532457,0.473152,-3.197044,1.996333,1.319898
485,4.850000,14.844829,-0.331296,0.662441,-3.186099,1.996159,1.317219
486,4.860000,14.670635,-0.357651,0.670316,-3.175019,1.996058,1.314690
487,4.870000,14.124638,0.107512,-0.640175,-3.164120,1.995514,1.312210
488,4.880000,14.883088,-0.419838,0.252898,-3.151858,1.996329,1.308724
489,4.890000,14.955121,-0.608937,-0.165761,-3.139644,1.996288,1.305893
490,4.900000,14.777148,-0.674016,0.221285,-3.127724,1.996441,1.302926
491,4.910000,15.272237,-0.551103,1.066943,-3.115634,1.996903,1.299716
492,4.920000,14.446760,-0.472548,0.247807,-3.103992,1.996388,1.296660
493,4.930000,14.885475,-0.389597,-0.264067,-3.091771,1.996410,1.293562
494,4.940000,14.749328,-0.602915,0.116284,-3.079498,1.997204,1.290470
495,4.950000,14.876225,-0.602974,-0.217837,-3.067269,1.997722,1.287794
496,4.960000,15.015816,-0.649992,-0.152453,-3.054989,1.998814,1.285011
497,4.970000,15.013451,-0.751579,-0.152612,-3.042750,1.999395,1.282872
498,4.980000,15.308278,-0.524741,-0.458722,-3.030513,2.000005,1.280753
499,4.990000,15.365993,-0.593104,-0.486832,-3.018132,2.000677,1.279482
500,5.000000,15.459025,-0.900544,0.260524,-3.005730,2.002133,1.278710
501,5.010000,15.075955,-0.496156,-0.432729,-2.993418,2.002681,1.278477
502,5.020000,15.351664,-0.530527,0.070771,-2.981183,2.003640,1.278511
503,5.030000,14.962496,-0.204111,-0.422104,-2.968297,2.003757,1.279381
504,5.040000,14.943249,-0.445661,0.108855,-2.955882,2.004169,1.280178
505,5.050000,14.811834,-0.469989,-0.104663,-2.943668,2.004017,1.281388
506,5.060000,14.570851,-0.578028,-0.034066,-2.931644,2.003843,1.282960
507,5.070000,14.131989,-0.671646,-0.194660,-2.919540,2.003472,1.284690
508,5.080000,13.887819,-0.473742,0.351920,-2.907777,2.003263,1.286265
509,5.090000,13.062812,-0.285934,0.214974,-2.896382,2.002108,1.288581
510,5.100000,12.622535,-0.298272,0.338859,-2.885268,2.001095,1.290603
511,5.110000,12.224916,0.048196,-0.373519,-2.873693,1.999766,1.292355
512,5.120000,11.679713,-0.293444,-0.161213,-2.862445,2.000171,1.294046
513,5.130000,11.153195,-0.181534,0.038253,-2.850868,2.000927,1.295451
514,5.140000,10.567122,-0.209727,-0.195446,-2.839197,2.000754,1.296720
515,5.150000,9.995155,-0.014627,-0.166597,-2.827271,2.000191,1.297979
516,5.160000,9.066045,-0.239180,0.133213,-2.814794,1.999539,1.299505
517,5.170000,8.676388,-0.130865,-0.311203,-2.801933,1.999093,1.301024
518,5.180000,8.157667,-0.169265,-0.329723,-2.789120,1.999175,1.302629
519,5.190000,7.655040,-0.230395,-0.227555,-2.775741,1.999497,1.305167
520,5.200000,7.375844,-0.165974,-0.479795,-2.762522,1.999910,1.307525
521,5.210000,7.072529,-0.559749,0.645995,-2.748771,2.000529,1.310337
522,5.220000,6.212407,-0.335006,0.055476,-2.735688,2.000462,1.313350
523,5.230000,6.063707,-0.319651,0.336844,-2.722555,2.000897,1.316100
524,5.240000,5.613571,-0.347921,-0.254035,-2.709829,2.001009,1.319038
525,5.250000,5.290323,-0.092974,-0.374846,-2.697102,2.001471,1.322039
526,5.260000,4.882261,-0.045335,-0.514157,-2.684755,2.001816,1.325299
527,5.270000,4.820811,-0.251022,-0.101779,-2.672155,2.002607,1.328583
528,5.280000,4.340413,-0.118630,-0.462253,-2.659792,2.002619,1.332149
529,5.290000,4.102283,-0.436559,-0.108176,-2.647732,2.003056,1.335733
530,5.300000,3.744038,-0.238118,-0.356580,-2.636177,2.002482,1.339377
531,5.310000,3.527788,-0.349371,-0.390274,-2.624479,2.002303,1.343100
532,5.320000,3.447984,-0.211782,-0.513925,-2.613348,2.001729,1.347060
533,5.330000,3.102724,-0.431520,-0.255103,-2.602556,2.001484,1.351042
534,5.340000,2.902985,-0.210536,-0.299698,-2.591999,2.001222,1.355403
535,5.350000,3.043006,-0.470078,-0.016950,-2.581420,2.001075,1.360274
536,5.360000,2.781028,-0.432205,0.526710,-2.570981,2.001269,1.365601
537,5.370000,3.061007,-0.673075,0.492009,-2.560418,2.001257,1.370949
538,5.380000,2.855068,-0.347564,0.082338,-2.549548,2.001045,1.376971
539,5.390000,3.119545,-0.383765,0.431447,-2.538499,2.001286,1.383085
540,5.400000,3.058383,-0.358262,0.450828,-2.527217,2.001482,1.389537
541,5.410000,3.411970,-0.475517,0.515427,-2.515902,2.001456,1.395590
542,5.420000,3.476383,-0.307743,0.305374,-2.504247,2.001461,1.401583
543,5.430000,3.689887,-0.323367,0.794493,-2.492633,2.001907,1.407557
544,5.440000,3.739017,-0.409363,0.361338,-2.480904,2.001704,1.413800
545,5.450000,3.881103,-0.349671,0.307867,-2.469008,2.001563,1.419700
546,5.460000,4.038336,-0.502089,0.267193,-2.457163,2.001165,1.425333
547,5.470000,4.495410,-0.411135,-0.113620,-2.445246,2.000749,1.431355
548,5.480000,4.378129,-0.300755,0.269993,-2.433109,2.001182,1.436982
549,5.490000,4.340475,-0.532134,0.713213,-2.421586,2.001485,1.443295
550,5.500000,4.810224,-0.553330,0.645346,-2.409348,2.001409,1.449211
551,5.510000,4.751487,-0.393450,0.435400,-2.397358,2.001174,1.455617
552,5.520000,5.046726,-0.232341,0.327898,-2.385043,2.001244,1.462004
553,5.530000,5.185970,-0.276851,0.309393,-2.372767,2.001470,1.468342
554,5.540000,5.324526,-0.477588,0.203870,-2.360170,2.001603,1.474803
555,5.550000,5.526561,-0.429620,0.697541,-2.347889,2.001798,1.480998
556,5.560000,5.743230,-0.249198,0.257226,-2.334716,2.001380,1.487393
557,5.570000,5.639303,-0.333812,0.528208,-2.321686,2.001449,1.493881
558,5.580000,5.885972,-0.463850,0.397648,-2.308303,2.001449,1.499538
559,5.590000,5.978909,-0.363336,0.561066,-2.295091,2.001391,1.505406
560,5.600000,5.955275,-0.308118,0.388772,-2.281393,2.001448,1.511181
561,5.610000,6.109168,-0.227258,0.094965,-2.267314,2.001182,1.516989
562,5.620000,6.045313,-0.389937,0.782549,-2.253311,2.001369,1.522669
563,5.630000,6.252918,-0.441031,0.504890,-2.239116,2.000969,1.528515
564,5.640000,6.342015,-0.530915,0.258602,-2.224697,2.000908,1.534182
565,5.650000,6.581024,-0.321667,0.004107,-2.210117,2.001135,1.539921
566,5.660000,6.788198,-0.248575,0.415947,-2.195442,2.001694,1.545629
567,5.670000,6.761709,-0.510420,0.594813,-2.180718,2.001732,1.551735
568,5.680000,6.947195,-0.385273,0.289856,-2.165513,2.001193,1.557873
569,5.690000,7.163404,-0.166914,0.514734,-2.150709,2.001333,1.563396
570,5.700000,7.325083,-0.192399,0.017656,-2.135568,2.001547,1.569360
571,5.710000,7.483428,-0.382476,0.107893,-2.120337,2.001585,1.575541
572,5.720000,7.606617,-0.411948,0.264336,-2.104843,2.001251,1.581827
573,5.730000,7.613772,-0.551905,0.583418,-2.089462,2.001248,1.588155
574,5.740000,7.833266,-0.174170,0.358345,-2.073296,2.001123,1.594517
575,5.750000,8.114247,-0.305995,0.338148,-2.057024,2.001430,1.600595
576,5.760000,8.310904,-0.455721,0.258828,-2.040555,2.001688,1.607096
577,5.770000,8.419695,-0.324326,0.120733,-2.023755,2.001393,1.613632
578,5.780000,8.457115,-0.197819,0.022718,-2.006787,2.000649,1.620199
579,5.790000,8.636950,-0.125613,0.152668,-1.989675,2.000403,1.626713
580,5.800000,8.816575,-0.207319,-0.034046,-1.972360,2.000503,1.633224
581,5.810000,8.998573,-0.435918,0.434296,-1.955163,2.001211,1.639681
582,5.820000,9.202141,-0.369492,0.218546,-1.937538,2.000938,1.646235
583,5.830000,9.150713,-0.432253,0.533651,-1.919938,2.000674,1.652765
584,5.840000,9.302371,-0.345683,0.245243,-1.902000,2.000709,1.658923
585,5.850000,9.562354,-0.421485,0.130382,-1.883810,2.001116,1.665236
586,5.860000,9.711368,-0.323781,0.031212,-1.865474,2.001042,1.671419
587,5.870000,9.695747,-0.201538,0.063577,-1.846698,2.000390,1.677855
588,5.880000,9.828821,-0.203937,0.329806,-1.827752,2.000015,1.683841
589,5.890000,9.980734,-0.195327,0.177393,-1.808585,1.999888,1.689498
590,5.900000,10.138743,-0.429529,0.068353,-1.789330,1.999869,1.695836
591,5.910000,10.227453,-0.494768,0.146914,-1.769886,1.999935,1.702149
592,5.920000,10.168935,-0.178430,0.385268,-1.750033,1.999887,1.708784
593,5.930000,10.612779,0.000140,0.120982,-1.730303,1.999715,1.714973
594,5.940000,10.877004,-0.146520,0.486623,-1.710597,1.999742,1.721355
595,5.950000,10.801266,-0.198717,0.083643,-1.690492,1.999200,1.727979
596,5.960000,11.018841,-0.274779,-0.037964,-1.670371,1.999080,1.734466
597,5.970000,11.236221,-0.295274,0.459716,-1.650214,1.999299,1.741117
598,5.980000,11.064287,-0.149767,0.499846,-1.629539,1.999549,1.747198
599,5.990000,11.294277,0.037433,0.098895,-1.608967,1.999472,1.753050
600,6.000000,11.680920,-0.162712,0.094330,-1.588172,1.999561,1.758674
601,6.010000,11.612118,-0.362984,0.296600,-1.566822,1.999747,1.764530
602,6.020000,11.773871,-0.275239,0.084186,-1.545326,1.999709,1.770061
